id,time,end,type,sc_id,source,orbit,description,discussion,tag
135635,"2018-12-25 02:06:14 UTC","2018-12-27 14:24:11 UTC",sitl_report,mms,SITL,962,"Reratively calm ROI. Low shear MP crossing and some quasi perpendicular bow shock crossings in 1st SROI. Quasi parallel bow shock crossing and MP crossing in 3rd ROI.",undefined,null
135639,"2018-12-27 07:16:53 UTC","2018-12-27 07:19:33 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock crossing",undefined,null
135640,"2018-12-27 08:04:23 UTC","2018-12-27 08:06:53 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock partial crossing",undefined,null
135641,"2018-12-27 08:06:53 UTC","2018-12-27 08:09:23 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock partial crossing",undefined,null
135642,"2018-12-27 08:09:23 UTC","2018-12-27 08:11:13 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock crossing",undefined,null
135643,"2018-12-27 08:11:13 UTC","2018-12-27 08:12:53 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock crossing",undefined,null
135644,"2018-12-27 08:12:53 UTC","2018-12-27 08:14:43 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock crossing",undefined,null
135645,"2018-12-27 08:14:43 UTC","2018-12-27 08:16:53 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock partial crossing",undefined,null
135646,"2018-12-27 08:16:53 UTC","2018-12-27 08:19:13 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock partial crossing",undefined,null
135647,"2018-12-27 08:19:13 UTC","2018-12-27 08:21:23 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock partial crossing",undefined,null
135648,"2018-12-27 08:21:23 UTC","2018-12-27 08:23:33 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock partial crossing",undefined,null
135649,"2018-12-27 08:23:33 UTC","2018-12-27 08:25:53 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock partial crossing",undefined,null
135650,"2018-12-27 08:25:53 UTC","2018-12-27 08:28:03 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock partial crossing",undefined,null
135651,"2018-12-27 08:28:03 UTC","2018-12-27 08:30:33 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock (downstream)",undefined,null
135652,"2018-12-27 08:30:33 UTC","2018-12-27 08:33:03 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock (downstream)",undefined,null
135653,"2018-12-27 08:33:03 UTC","2018-12-27 08:35:33 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock (downstream)",undefined,null
135654,"2018-12-27 08:35:33 UTC","2018-12-27 08:38:03 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock (downstream)",undefined,null
135655,"2018-12-27 08:38:03 UTC","2018-12-27 08:40:23 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock (downstream)",undefined,null
135656,"2018-12-27 08:40:23 UTC","2018-12-27 08:42:43 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock (downstream)",undefined,null
135657,"2018-12-27 08:42:43 UTC","2018-12-27 08:45:03 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock (downstream)",undefined,null
135658,"2018-12-27 08:45:03 UTC","2018-12-27 08:47:33 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock (downstream)",undefined,null
135659,"2018-12-27 08:47:33 UTC","2018-12-27 08:49:53 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock (downstream)",undefined,null
135660,"2018-12-27 08:49:53 UTC","2018-12-27 08:52:13 UTC",burst_segment,mms,Burst,962,"Quasi-parallel shock (downstream)",undefined,null
135755,"2018-12-27 23:09:13 UTC","2018-12-27 23:10:23 UTC",burst_segment,mms,Burst,963,"Quasi-parallel bow shock crossing",undefined,null
135762,"2018-12-27 23:22:03 UTC","2018-12-27 23:23:52 UTC",burst_segment,mms,Burst,963,"Quasi-parallel bow shock (downstream) and energetic ions",undefined,null
135763,"2018-12-27 23:23:43 UTC","2018-12-27 23:25:53 UTC",burst_segment,mms,Burst,963,"Quasi-parallel bow shock crossing and energetic ions",undefined,null
135770,"2018-12-28 00:17:03 UTC","2018-12-28 00:18:13 UTC",burst_segment,mms,Burst,963,"Quasi-parallel shock (downstream)",undefined,null
135771,"2018-12-28 00:18:13 UTC","2018-12-28 00:20:13 UTC",burst_segment,mms,Burst,963,"Upstream waves and quasi-parallel shock crossing",undefined,null
136013,"2019-01-02 13:01:12 UTC","2019-01-05 00:59:11 UTC",sitl_report,mms,SITL,965,"outbound MP crossing with cold plasma, quasi parallel Bow Shock, multiple CS. Inbound multiple quasi-perp bow shock.",undefined,null
136002,"2019-01-02 18:29:13 UTC","2019-01-02 18:30:23 UTC",burst_segment,mms,Burst,965,"Quasi-parallel Bow Shock reformation; 4 mV/m ES turbulence; whistlers up to 0.5 fce",undefined,null
136003,"2019-01-02 18:35:23 UTC","2019-01-02 18:36:43 UTC",burst_segment,mms,Burst,965,"Quasi-parallel Bow Shock cr",undefined,null
136004,"2019-01-02 18:41:43 UTC","2019-01-02 18:45:13 UTC",burst_segment,mms,Burst,965,"Quasi-parallel Bow shock reformation; Es up 10 mV/M; EM up 0.5 FCE",undefined,null
136005,"2019-01-02 19:06:33 UTC","2019-01-02 19:07:43 UTC",burst_segment,mms,Burst,965,"Quasi-parallel Bow Shock cr",undefined,null
136006,"2019-01-02 19:15:33 UTC","2019-01-02 19:16:53 UTC",burst_segment,mms,Burst,965,"Quasi-parallel Bow Shock",undefined,null
136007,"2019-01-02 19:30:33 UTC","2019-01-02 19:31:43 UTC",burst_segment,mms,Burst,965,"Quasi-parallel Bow Shock",undefined,null
136008,"2019-01-02 19:35:33 UTC","2019-01-02 19:36:43 UTC",burst_segment,mms,Burst,965,"Quasi-parallel Bow Shock",undefined,null
136009,"2019-01-02 19:45:03 UTC","2019-01-02 19:47:03 UTC",burst_segment,mms,Burst,965,"Quasi-parallel Bow Shock",undefined,null
136117,"2019-01-05 08:31:09 UTC","2019-01-07 20:44:12 UTC",sitl_report,mms,SITL,966,"Excellent Msphere ICW event, maybe last of mission. One a handful of ICW event seletected with whistler mode also. Multiple MP crossings, IMF BZ >0 at start of interval, so some partial crossings might be full, then IMF Bz when southward. Multiple Quasi-parallel BS crossings.  Possible HFAs. Major SW sector crossing (I think), current sheets during and after crossing, selected, some had whistler mode bursts.",undefined,null
136528,"2019-01-16 15:06:13 UTC","2019-01-19 03:14:16 UTC",sitl_report,mms,SITL,970,"High Shear MP Crossing, Quasi Perpendicular Bow Shock Crossings and many Solar Wind Current Sheets in 1st SROI, very turbulent 3rd SROI with Quasi Parallel Bow Shock Crossing, Turbulenet Magnetosheath and multiple MP Crossings.",undefined,null
136624,"2019-01-18 22:21:13 UTC","2019-01-18 22:22:43 UTC",burst_segment,mms,Burst,970,"Quasi Parallel Bow Shock Crossing",undefined,null
136780,"2019-01-22 06:26:13 UTC","2019-01-24 18:29:47 UTC",sitl_report,mms,SITL,972,"Orbit starts with a long, low-shear magnetopause crossing and some time spent in the boundary layer. MMS then passes through a pretty turbulent magnetosheath downstream of a quasi-parallel shock. There are also some current sheets in the foreshock and further upstream solar wind selected. In the 3rd ROI (from MMS1) a couple of bow shock crossings and additional intervals of downstream turbulent magnetosheath selected.",undefined,null
136760,"2019-01-22 11:24:23 UTC","2019-01-22 11:26:43 UTC",burst_segment,mms,Burst,972,"Quasi-parallel bow shock and downstream turbulent sheath",undefined,null
136761,"2019-01-22 11:26:43 UTC","2019-01-22 11:29:03 UTC",burst_segment,mms,Burst,972,"Quasi-parallel bow shock and downstream turbulent sheath",undefined,null
136762,"2019-01-22 11:29:03 UTC","2019-01-22 11:31:23 UTC",burst_segment,mms,Burst,972,"Quasi-parallel bow shock and downstream turbulent sheath",undefined,null
136763,"2019-01-22 11:31:23 UTC","2019-01-22 11:33:53 UTC",burst_segment,mms,Burst,972,"Quasi-parallel bow shock",undefined,null
136764,"2019-01-22 11:33:53 UTC","2019-01-22 11:36:23 UTC",burst_segment,mms,Burst,972,"Quasi-parallel bow shock",undefined,null
136765,"2019-01-22 11:36:23 UTC","2019-01-22 11:38:13 UTC",burst_segment,mms,Burst,972,"Quasi-parallel bow shock",undefined,null
136766,"2019-01-22 11:45:13 UTC","2019-01-22 11:46:53 UTC",burst_segment,mms,Burst,972,"Skimming quasi-parallel bow shock (SLAMS?)",undefined,null
136967,"2019-01-27 09:54:13 UTC","2019-01-27 09:56:03 UTC",burst_segment,mms,Burst,973,"Skimming quasi-parallel/oblique bow shock",undefined,null
136968,"2019-01-27 09:56:03 UTC","2019-01-27 09:57:43 UTC",burst_segment,mms,Burst,973,"Skimming quasi-parallel/oblique bow shock",undefined,null
136969,"2019-01-27 09:57:43 UTC","2019-01-27 09:59:33 UTC",burst_segment,mms,Burst,973,"Skimming quasi-parallel/oblique bow shock",undefined,null
137572,"2019-02-05 05:00:33 UTC","2019-02-05 05:02:43 UTC",burst_segment,mms,Burst,976,"foreshock structures, quasi parallel shock and downstream turbulent current sheets",undefined,null
137573,"2019-02-05 05:02:43 UTC","2019-02-05 05:05:03 UTC",burst_segment,mms,Burst,976,"foreshock structures, quasi parallel shock and downstream turbulent current sheets",undefined,null
137574,"2019-02-05 05:05:03 UTC","2019-02-05 05:07:13 UTC",burst_segment,mms,Burst,976,"foreshock structures, quasi parallel shock and downstream turbulent current sheets",undefined,null
137477,"2019-02-06 01:33:03 UTC","2019-02-06 01:36:33 UTC",burst_segment,mms,Burst,977,"quasi parallel shock",undefined,null
138469,"2019-02-23 00:10:00 UTC","2019-02-26 04:55:00 UTC",sitl_report,mms,SITL,982,"RO1: Partial and full high-shear magnetopause crossings with jets, Magnetosheath magnetic holes and current sheets with jet, Quasiparallel shock crossing, numerous possible HFA/SLAMS, 52 min of pristine solar wind. ROI2: 5h pristine SW without foreshock ions and /B/=3.5 +/- 1 nT, plus few CS and magnetic holes.",undefined,null
138435,"2019-02-23 05:19:13 UTC","2019-02-23 05:21:23 UTC",burst_segment,mms,Burst,982,"Quasiparallel Shock crossing with possible HFA/SLAMS",undefined,null
138436,"2019-02-23 05:21:23 UTC","2019-02-23 05:23:33 UTC",burst_segment,mms,Burst,982,"Quasiparallel Shock crossing with possible HFA/SLAMS",undefined,null
138437,"2019-02-23 05:23:33 UTC","2019-02-23 05:25:53 UTC",burst_segment,mms,Burst,982,"Quasiparallel Shock crossing with possible HFA/SLAMS",undefined,null
138438,"2019-02-23 05:25:53 UTC","2019-02-23 05:28:03 UTC",burst_segment,mms,Burst,982,"Quasiparallel Shock crossing with possible HFA/SLAMS",undefined,null
139315,"2019-03-09 00:35:30 UTC","2019-03-12 05:40:28 UTC",sitl_report,mms,SITL,986,"First leg of the ROI had a slow low shear magnetopause crossing and a quasi-parallel shock. Middle leg had a solar wind Bx reversal and potential jet.",undefined,null
139302,"2019-03-09 06:03:13 UTC","2019-03-09 06:05:43 UTC",burst_segment,mms,Burst,986,"Quasi-parallel shock with turbulence",undefined,null
139303,"2019-03-09 06:05:43 UTC","2019-03-09 06:08:03 UTC",burst_segment,mms,Burst,986,"Quasi-parallel shock with turbulence",undefined,null
139304,"2019-03-09 06:08:03 UTC","2019-03-09 06:10:33 UTC",burst_segment,mms,Burst,986,"Quasi-parallel shock with turbulence",undefined,null
139305,"2019-03-09 06:10:33 UTC","2019-03-09 06:13:03 UTC",burst_segment,mms,Burst,986,"Quasi-parallel shock with turbulence",undefined,null
139306,"2019-03-09 06:13:03 UTC","2019-03-09 06:15:23 UTC",burst_segment,mms,Burst,986,"Quasi-parallel shock with turbulence",undefined,null
139307,"2019-03-09 06:15:23 UTC","2019-03-09 06:17:53 UTC",burst_segment,mms,Burst,986,"Quasi-parallel shock with turbulence",undefined,null
139308,"2019-03-09 06:17:53 UTC","2019-03-09 06:20:13 UTC",burst_segment,mms,Burst,986,"Quasi-parallel shock with turbulence",undefined,null
139309,"2019-03-09 06:20:13 UTC","2019-03-09 06:22:43 UTC",burst_segment,mms,Burst,986,"Quasi-parallel shock with turbulence",undefined,null
139310,"2019-03-09 06:22:43 UTC","2019-03-09 06:25:13 UTC",burst_segment,mms,Burst,986,"Quasi-parallel shock with turbulence",undefined,null
139311,"2019-03-09 06:25:13 UTC","2019-03-09 06:27:33 UTC",burst_segment,mms,Burst,986,"Quasi-parallel shock with turbulence",undefined,null
139312,"2019-03-09 06:27:33 UTC","2019-03-09 06:30:03 UTC",burst_segment,mms,Burst,986,"Quasi-parallel shock with turbulence",undefined,null
139478,"2019-03-11 23:41:43 UTC","2019-03-11 23:45:53 UTC",burst_segment,mms,Burst,986,"Quasi-parallel bow shock",undefined,null
139396,"2019-03-12 12:26:12 UTC","2019-03-15 17:46:46 UTC",sitl_report,mms,SITL,987,"Orbit 987: First two ROIs include a complete high-shear MP with possible jet flow reversals, high-shear partial MPs, turbulent magnetosheath CS near a quasi-parallel bow shock and some foreshock CS. Mid-ROI includes a few solar wind current sheets with possible exhausts.",undefined,null
139382,"2019-03-12 20:30:23 UTC","2019-03-12 20:32:13 UTC",burst_segment,mms,Burst,987,"Quasi-parallel bow shock and turbulent magnetosheath",undefined,null
139383,"2019-03-12 20:32:23 UTC","2019-03-12 20:34:33 UTC",burst_segment,mms,Burst,987,"Turbulent magnetosheath CS near quasi-parallel bow shock",undefined,null
139384,"2019-03-12 20:34:33 UTC","2019-03-12 20:37:23 UTC",burst_segment,mms,Burst,987,"Quasi-parallel bow shock and turbulent magnetosheath",undefined,null
139385,"2019-03-12 20:37:23 UTC","2019-03-12 20:39:43 UTC",burst_segment,mms,Burst,987,"Quasi-parallel bow shock and turbulent magnetosheath",undefined,null
139386,"2019-03-12 20:39:43 UTC","2019-03-12 20:42:13 UTC",burst_segment,mms,Burst,987,"Quasi-parallel bow shock and turbulent magnetosheath",undefined,null
139709,"2019-03-15 13:09:43 UTC","2019-03-15 13:12:03 UTC",burst_segment,mms,Burst,987,"Extended quasi-parallel bow shock",undefined,null
139710,"2019-03-15 13:12:03 UTC","2019-03-15 13:14:33 UTC",burst_segment,mms,Burst,987,"Extended quasi-parallel bow shock",undefined,null
139711,"2019-03-15 13:14:33 UTC","2019-03-15 13:16:53 UTC",burst_segment,mms,Burst,987,"Extended quasi-parallel bow shock",undefined,null
139712,"2019-03-15 13:16:53 UTC","2019-03-15 13:19:13 UTC",burst_segment,mms,Burst,987,"Extended quasi-parallel bow shock",undefined,null
139721,"2019-03-15 13:19:13 UTC","2019-03-15 13:21:43 UTC",burst_segment,mms,Burst,987,"Extended quasi-parallel bow shock",undefined,null
139722,"2019-03-15 13:21:43 UTC","2019-03-15 13:26:03 UTC",burst_segment,mms,Burst,987,"Extended quasi-parallel bow shock",undefined,null
140276,"2019-04-05 10:53:33 UTC","2019-04-05 10:56:03 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140277,"2019-04-05 10:56:03 UTC","2019-04-05 10:58:33 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140278,"2019-04-05 10:58:33 UTC","2019-04-05 11:01:03 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140279,"2019-04-05 11:01:03 UTC","2019-04-05 11:03:33 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140280,"2019-04-05 11:03:33 UTC","2019-04-05 11:06:03 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140281,"2019-04-05 11:06:03 UTC","2019-04-05 11:08:33 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140282,"2019-04-05 11:08:33 UTC","2019-04-05 11:11:03 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140283,"2019-04-05 11:11:03 UTC","2019-04-05 11:13:23 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140284,"2019-04-05 11:13:23 UTC","2019-04-05 11:15:53 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140285,"2019-04-05 11:15:53 UTC","2019-04-05 11:18:23 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140286,"2019-04-05 11:18:23 UTC","2019-04-05 11:20:53 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140287,"2019-04-05 11:20:53 UTC","2019-04-05 11:23:23 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140288,"2019-04-05 11:23:23 UTC","2019-04-05 11:25:53 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140289,"2019-04-05 11:25:53 UTC","2019-04-05 11:28:23 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140290,"2019-04-05 11:28:23 UTC","2019-04-05 11:30:53 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140291,"2019-04-05 11:30:53 UTC","2019-04-05 11:33:23 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140292,"2019-04-05 11:33:23 UTC","2019-04-05 11:35:53 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140293,"2019-04-05 11:35:53 UTC","2019-04-05 11:38:23 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140294,"2019-04-05 11:38:23 UTC","2019-04-05 11:40:53 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140295,"2019-04-05 11:40:53 UTC","2019-04-05 11:43:23 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140296,"2019-04-05 11:43:23 UTC","2019-04-05 11:45:53 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140297,"2019-04-05 11:45:53 UTC","2019-04-05 11:48:13 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140298,"2019-04-05 11:48:13 UTC","2019-04-05 11:50:43 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140299,"2019-04-05 11:50:43 UTC","2019-04-05 11:53:13 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140300,"2019-04-05 11:53:13 UTC","2019-04-05 11:55:43 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140301,"2019-04-05 11:55:43 UTC","2019-04-05 11:58:13 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140302,"2019-04-05 11:58:13 UTC","2019-04-05 12:00:43 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140303,"2019-04-05 12:00:43 UTC","2019-04-05 12:03:13 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140304,"2019-04-05 12:03:13 UTC","2019-04-05 12:05:43 UTC",burst_segment,mms,Burst,993,"very long interval of quasi-parallel shock, shock transition region, and turbulent magnetosheath",undefined,null
140635,"2019-04-13 02:23:29 UTC","2019-04-16 06:21:43 UTC",sitl_report,mms,SITL,996,"Orbit 996 starts with a long, low-shear magnetopsuase crossing, with quite a few partial crossings. A few bow shocks are selected, along with some possible transient foreshock features (HFA, SLAMS). Quiet second ROI in solar wind, and several quasi-parallel bow shock encounters in ROI 3.",undefined,null
140623,"2019-04-13 12:54:23 UTC","2019-04-13 12:57:03 UTC",burst_segment,mms,Burst,996,"Partial and complete quasi-parallel bow shocks",undefined,null
140740,"2019-04-15 23:31:43 UTC","2019-04-15 23:35:23 UTC",burst_segment,mms,Burst,996,"Quasi-paralllel bow shock",undefined,null
140742,"2019-04-16 00:11:33 UTC","2019-04-16 00:13:23 UTC",burst_segment,mms,Burst,996,"Quasi-parallel bow shock with partial bow shock crossings",undefined,null
140743,"2019-04-16 00:13:23 UTC","2019-04-16 00:15:13 UTC",burst_segment,mms,Burst,996,"Quasi-parallel bow shock with partial bow shock crossings",undefined,null
140744,"2019-04-16 00:15:13 UTC","2019-04-16 00:17:03 UTC",burst_segment,mms,Burst,996,"Quasi-parallel bow shock with partial bow shock crossings",undefined,null
140746,"2019-04-16 00:39:43 UTC","2019-04-16 00:42:53 UTC",burst_segment,mms,Burst,996,"Quasi-parallel Bow shock partial crossings",undefined,null
141901,"2019-04-16 01:10:43 UTC","2019-04-16 01:12:33 UTC",burst_segment,mms,Burst,996,"Turbulent magnetosheath downstream of quasi-parallel bow shock",undefined,null
140854,"2019-04-16 01:25:23 UTC","2019-04-16 01:28:13 UTC",burst_segment,mms,Burst,996,"Quasi-parallel bow shock",undefined,null
140855,"2019-04-16 01:29:33 UTC","2019-04-16 01:32:13 UTC",burst_segment,mms,Burst,996,"Quasi-parallel bow shock",undefined,null
141902,"2019-04-16 01:35:53 UTC","2019-04-16 01:37:43 UTC",burst_segment,mms,Burst,996,"Turbulent sheath downstream of quasi-parallel bow shock",undefined,null
141903,"2019-04-16 01:37:43 UTC","2019-04-16 01:39:23 UTC",burst_segment,mms,Burst,996,"Turbulent sheath downstream of quasi-parallel bow shock",undefined,null
141904,"2019-04-16 01:39:23 UTC","2019-04-16 01:41:13 UTC",burst_segment,mms,Burst,996,"Turbulent sheath downstream of quasi-parallel bow shock",undefined,null
140796,"2019-04-17 05:14:03 UTC","2019-04-17 05:17:03 UTC",burst_segment,mms,Burst,997,"Quasi-parallel bow shock",undefined,null
140903,"2019-04-20 15:07:23 UTC","2019-04-20 15:08:33 UTC",burst_segment,mms,Burst,998,"Quasi-parallel bow shock",undefined,null
140904,"2019-04-20 15:09:03 UTC","2019-04-20 15:09:53 UTC",burst_segment,mms,Burst,998,"Quasi-parallel bow shock",undefined,null
140905,"2019-04-20 15:12:53 UTC","2019-04-20 15:14:33 UTC",burst_segment,mms,Burst,998,"Quasi-parallel bow shock",undefined,null
140906,"2019-04-20 15:25:03 UTC","2019-04-20 15:28:23 UTC",burst_segment,mms,Burst,998,"Quasi-parallel bow shock",undefined,null
140907,"2019-04-20 15:28:23 UTC","2019-04-20 15:31:13 UTC",burst_segment,mms,Burst,998,"Quasi-parallel bow shock",undefined,null
140908,"2019-04-20 15:31:13 UTC","2019-04-20 15:33:33 UTC",burst_segment,mms,Burst,998,"Series of partial crossings of quasi-parallel bow shock",undefined,null
140909,"2019-04-20 15:33:33 UTC","2019-04-20 15:35:53 UTC",burst_segment,mms,Burst,998,"Series of partial crossings of quasi-parallel bow shock",undefined,null
140910,"2019-04-20 15:35:53 UTC","2019-04-20 15:38:23 UTC",burst_segment,mms,Burst,998,"Series of partial crossings of quasi-parallel bow shock",undefined,null
140911,"2019-04-20 15:38:23 UTC","2019-04-20 15:40:43 UTC",burst_segment,mms,Burst,998,"Series of partial crossings of quasi-parallel bow shock",undefined,null
140913,"2019-04-20 15:56:43 UTC","2019-04-20 15:59:03 UTC",burst_segment,mms,Burst,998,"Quasi-parallel bow shock",undefined,null
141160,"2019-04-22 22:27:43 UTC","2019-04-22 22:30:13 UTC",burst_segment,mms,Burst,998,"quasi-parallel shock",undefined,null
141161,"2019-04-22 22:30:13 UTC","2019-04-22 22:32:43 UTC",burst_segment,mms,Burst,998,"quasi-parallel shock",undefined,null
141162,"2019-04-22 22:32:43 UTC","2019-04-22 22:35:13 UTC",burst_segment,mms,Burst,998,"quasi-parallel shock",undefined,null
142020,"2019-04-22 23:23:03 UTC","2019-04-22 23:24:43 UTC",burst_segment,mms,Burst,998,"quasi-parallel shock",undefined,null
141353,"2019-04-22 23:30:53 UTC","2019-04-22 23:32:53 UTC",burst_segment,mms,Burst,998,"quasi-parallel shock with turbulence on the downstream side",undefined,null
141354,"2019-04-22 23:32:53 UTC","2019-04-22 23:35:03 UTC",burst_segment,mms,Burst,998,"quasi-parallel shock with turbulence on the downstream side",undefined,null
141355,"2019-04-22 23:35:03 UTC","2019-04-22 23:37:03 UTC",burst_segment,mms,Burst,998,"quasi-parallel shock with turbulence on the downstream side",undefined,null
141895,"2019-05-10 08:24:23 UTC","2019-05-10 08:26:33 UTC",burst_segment,mms,Burst,1003,"quasi-para BS CR",undefined,null
142096,"2019-05-13 13:03:23 UTC","2019-05-13 13:05:33 UTC",burst_segment,mms,Burst,1004,"Turbulent msheath CS at quasi-parallel bow shock",undefined,null
142097,"2019-05-13 13:05:33 UTC","2019-05-13 13:07:43 UTC",burst_segment,mms,Burst,1004,"Turbulent msheath CS at quasi-parallel bow shock",undefined,null
142098,"2019-05-13 13:07:43 UTC","2019-05-13 13:09:53 UTC",burst_segment,mms,Burst,1004,"Turbulent msheath CS at quasi-parallel bow shock",undefined,null
142099,"2019-05-13 13:09:53 UTC","2019-05-13 13:12:03 UTC",burst_segment,mms,Burst,1004,"Turbulent msheath CS at quasi-parallel bow shock",undefined,null
142100,"2019-05-13 13:12:03 UTC","2019-05-13 13:14:13 UTC",burst_segment,mms,Burst,1004,"Turbulent msheath CS at quasi-parallel bow shock",undefined,null
142150,"2019-05-14 21:06:18 UTC","2019-05-17 15:24:56 UTC",sitl_report,mms,SITL,1005,"Orbit 1005: ROI1 includes many partial MPs, one extended with Vz flows and sharp Bxy CS that ends with a tailward accelerated Rx-like Vx flow. One FTE, one msheath CS and a few quasi-perp bow shocks also added. Some bifurcated ROI2 solar wind CS. ROI3: quasi-parallel bow shocks and very extended low-shear complete MP.",undefined,null
142233,"2019-05-17 02:47:13 UTC","2019-05-17 02:48:23 UTC",burst_segment,mms,Burst,1005,"Quasi-parallel bow shock",undefined,null
142234,"2019-05-17 02:49:23 UTC","2019-05-17 02:50:23 UTC",burst_segment,mms,Burst,1005,"Quasi-parallel bow shock",undefined,null
142235,"2019-05-17 02:54:43 UTC","2019-05-17 02:56:23 UTC",burst_segment,mms,Burst,1005,"Quasi-parallel bow shock",undefined,null
142236,"2019-05-17 03:09:33 UTC","2019-05-17 03:11:53 UTC",burst_segment,mms,Burst,1005,"Quasi-parallel bow shock",undefined,null
142237,"2019-05-17 06:30:43 UTC","2019-05-17 06:35:33 UTC",burst_segment,mms,Burst,1005,"Quasi-parallel bow shock",undefined,null
153052,"2019-12-14 04:16:00 UTC","2019-12-17 08:09:06 UTC",sitl_report,mms,SITL,1066,"Low-shear and high-shear MP crossings, quasi-parallel bow shock crossings, turbulent downstream of shock, upstream waves and foreshock ions, solar wind CS",undefined,null
155733,"2020-02-14 20:03:13 UTC","2020-02-14 20:06:43 UTC",burst_segment,mms,Burst,1083,"Quasi-parallel bow shock.",undefined,null
155752,"2020-02-14 20:06:43 UTC","2020-02-14 20:10:23 UTC",burst_segment,mms,Burst,1083,"Quasi-parallel bow shock.",undefined,null
